benchmark/color04/DSJR500.1.col,benchmark/color04/DSJR500.1_02.dat,500,3555,telematik-tuhh,existent,YES,01,13,0.09,0.05,268736
benchmark/color04/DSJR500.1c.col,benchmark/color04/DSJR500.1c_01.dat,500,121275,telematik-tuhh,existent,YES,01,1,0.060000000000000005,0.1,264200
benchmark/color04/DSJR500.1c.col,benchmark/color04/DSJR500.1c_02.dat,500,121275,telematik-tuhh,existent,YES,01,4,0.06,0.06,264164
benchmark/color04/DSJR500.5.col,benchmark/color04/DSJR500.5_01.dat,500,58862,telematik-tuhh,existent,YES,01,2,0.05,0.06,264212
benchmark/color04/DSJR500.5.col,benchmark/color04/DSJR500.5_02.dat,500,58862,telematik-tuhh,existent,YES,01,6,0.13,0.07,269424
benchmark/color04/anna.col,benchmark/color04/anna_01.dat,138,493,telematik-tuhh,existent,YES,01,5,0.09,0.05,267484
benchmark/color04/anna.col,benchmark/color04/anna_02.dat,138,493,telematik-tuhh,existent,YES,01,13,0.09,0.05,267256
benchmark/color04/ash331GPIA.col,benchmark/color04/ash331GPIA_01.dat,662,4181,telematik-tuhh,existent,YES,01,1,0.05,0.05,264296
benchmark/color04/ash331GPIA.col,benchmark/color04/ash331GPIA_02.dat,662,4181,telematik-tuhh,existent,YES,01,1,0.05,0.06,264200
benchmark/color04/ash608GPIA.col,benchmark/color04/ash608GPIA_01.dat,1216,7844,telematik-tuhh,existent,YES,01,1,0.04,0.05,264348
benchmark/color04/ash608GPIA.col,benchmark/color04/ash608GPIA_02.dat,1216,7844,telematik-tuhh,existent,YES,01,1,0.05,0.05,264360
benchmark/color04/ash958GPIA.col,benchmark/color04/ash958GPIA_01.dat,1916,12506,telematik-tuhh,existent,YES,01,1,0.05,0.08,264716
benchmark/color04/ash958GPIA.col,benchmark/color04/ash958GPIA_02.dat,1916,12506,telematik-tuhh,existent,YES,01,1,0.05,0.06,264824
benchmark/color04/david.col,benchmark/color04/david_01.dat,87,406,telematik-tuhh,existent,YES,01,6,0.09,0.05,267008
benchmark/color04/david.col,benchmark/color04/david_02.dat,87,406,telematik-tuhh,existent,YES,01,9,0.09,0.05,266964
benchmark/color04/games120.col,benchmark/color04/games120_01.dat,120,638,telematik-tuhh,existent,YES,01,7,0.09,0.05,267024
benchmark/color04/games120.col,benchmark/color04/games120_02.dat,120,638,telematik-tuhh,existent,YES,01,13,0.09,0.05,267888
benchmark/grid/grid004x004.col,benchmark/grid/grid004x004_01.dat,16,24,telematik-tuhh,existent,NO,00,-1,0.05,0.07,264108
benchmark/grid/grid004x004.col,benchmark/grid/grid004x004_02.dat,16,24,telematik-tuhh,existent,NO,00,-1,0.04,0.05,264180
benchmark/grid/grid004x004.col,benchmark/grid/grid004x004_03.dat,16,24,telematik-tuhh,existent,YES,01,7,0.04,0.05,264080
benchmark/grid/grid004x004.col,benchmark/grid/grid004x004_04.dat,16,24,telematik-tuhh,existent,YES,01,8,0.05,0.05,264168
benchmark/grid/grid004x004.col,benchmark/grid/grid004x004_05.dat,16,24,telematik-tuhh,existent,NO,00,-1,0.05,0.07,264180
benchmark/grid/grid010x010.col,benchmark/grid/grid010x010_01_6141.dat,100,180,telematik-tuhh,existent,NO,00,-1,0.06,0.05,264344
benchmark/grid/grid010x010.col,benchmark/grid/grid010x010_02_0495.dat,100,180,telematik-tuhh,existent,NO,00,-1,0.05,0.05,264160
benchmark/grid/grid010x010.col,benchmark/grid/grid010x010_03_6844.dat,100,180,telematik-tuhh,existent,NO,00,-1,0.04,0.05,264136
benchmark/grid/grid010x010.col,benchmark/grid/grid010x010_04_4957.dat,100,180,telematik-tuhh,existent,NO,00,-1,0.06,0.08,264228
benchmark/grid/grid020x020.col,benchmark/grid/grid020x020_01_9275.dat,400,760,telematik-tuhh,existent,NO,00,-1,2.79,1.4,268116
benchmark/grid/grid020x020.col,benchmark/grid/grid020x020_02_7550.dat,400,760,telematik-tuhh,existent,NO,00,-1,0.05,0.07,264228
benchmark/grid/grid020x020.col,benchmark/grid/grid020x020_03_3902.dat,400,760,telematik-tuhh,existent,NO,00,-1,2.8499999999999996,1.44,268116
benchmark/grid/grid020x020.col,benchmark/grid/grid020x020_04_3283.dat,400,760,telematik-tuhh,existent,NO,00,-1,0.05,0.05,264148
benchmark/grid/grid030x030.col,benchmark/grid/grid030x030_01_6931.dat,900,1740,telematik-tuhh,existent,NO,00,-1,0.07,0.05,264440
benchmark/grid/grid030x030.col,benchmark/grid/grid030x030_02_7112.dat,900,1740,telematik-tuhh,existent,NO,00,-1,43.57,21.81,291052
benchmark/grid/grid030x030.col,benchmark/grid/grid030x030_03_4248.dat,900,1740,telematik-tuhh,existent,NO,00,-1,0.07,0.05,264316
benchmark/grid/grid030x030.col,benchmark/grid/grid030x030_04_2988.dat,900,1740,telematik-tuhh,existent,NO,00,-1,44.309999999999995,22.17,291036
benchmark/grid/grid040x040.col,benchmark/grid/grid040x040_01_6703.dat,1600,3120,telematik-tuhh,existent,NO,00,-1,0.24,0.13,264708
benchmark/grid/grid040x040.col,benchmark/grid/grid040x040_02_3552.dat,1600,3120,telematik-tuhh,existent,NO,00,-1,0.16,0.09,264696
benchmark/grid/grid040x040.col,benchmark/grid/grid040x040_03_0746.dat,1600,3120,telematik-tuhh,existent,NO,00,-1,298.67,149.34,374540
benchmark/grid/grid040x040.col,benchmark/grid/grid040x040_04_3680.dat,1600,3120,telematik-tuhh,existent,NO,00,-1,311.77,155.9,374668
benchmark/grid/grid050x050.col,benchmark/grid/grid050x050_01_8271.dat,2500,4900,telematik-tuhh,existent,NO,00,-1,0.5700000000000001,0.31,265796
benchmark/grid/grid050x050.col,benchmark/grid/grid050x050_02_8314.dat,2500,4900,telematik-tuhh,existent,NO,00,-1,1716.6100000000001,858.34,619548
benchmark/grid/grid050x050.col,benchmark/grid/grid050x050_03_4298.dat,2500,4900,telematik-tuhh,existent,NO,00,-1,0.54,0.29,265740
benchmark/grid/grid050x050.col,benchmark/grid/grid050x050_04_8232.dat,2500,4900,telematik-tuhh,existent,NO,00,-1,1712.95,856.52,619596
benchmark/grid/grid060x060.col,benchmark/grid/grid060x060_01_5912.dat,3600,7080,telematik-tuhh,existent,NO,00,-1,1.23,0.62,267152
benchmark/grid/grid060x060.col,benchmark/grid/grid060x060_02_4571.dat,3600,7080,telematik-tuhh,existent,NO,00,-1,6959.08,3479.71,1227612
benchmark/grid/grid060x060.col,benchmark/grid/grid060x060_03_2183.dat,3600,7080,telematik-tuhh,existent,NO,00,-1,6899.889999999999,3450.17,1227608
benchmark/grid/grid060x060.col,benchmark/grid/grid060x060_04_3263.dat,3600,7080,telematik-tuhh,existent,NO,00,-1,1.25,0.63,267080
benchmark/grid/grid070x070.col,benchmark/grid/grid070x070_01_6558.dat,4900,9660,telematik-tuhh,existent,NO,00,-1,2.7399999999999998,1.41,269168
benchmark/grid/grid070x070.col,benchmark/grid/grid070x070_02_7903.dat,4900,9660,telematik-tuhh,existent,NO,00,-1,19612.96,3326.0,2512676
benchmark/grid/grid070x070.col,benchmark/grid/grid070x070_03_4857.dat,4900,9660,telematik-tuhh,existent,NO,00,-1,19854.23,3447.0,2512620
benchmark/grid/grid070x070.col,benchmark/grid/grid070x070_04_3525.dat,4900,9660,telematik-tuhh,existent,NO,00,-1,2.6799999999999997,1.35,269216
benchmark/grid/grid080x080.col,benchmark/grid/grid080x080_01_9321.dat,6400,12640,telematik-tuhh,existent,NO,00,-1,5.4799999999999995,2.76,272612
benchmark/grid/grid080x080.col,benchmark/grid/grid080x080_02_8623.dat,6400,12640,telematik-tuhh,existent,NO,00,-1,49313.74,5217.0,5058544
benchmark/grid/grid080x080.col,benchmark/grid/grid080x080_03_8653.dat,6400,12640,telematik-tuhh,existent,NO,00,-1,5.49,2.77,272616
